,Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,Stream,most_playedon,duration_ms,explicit,year,popularity,key,genre
113,Sean Paul,Get Busy,Dutty Rock (20th Anniversary),album,0.741,0.824,-4.143,0.0352,0.614,0.0,0.158,0.725,100.216,3.5277666666666665,208573237,1324227,20700,True,381155556,Spotify,211666,False,2002,74,10,"hip hop, pop"
114,Sean Paul,She Doesn't Mind,Tomahawk Technique,album,0.718,0.776,-5.208,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,3.79645,505918510,2235710,59894,True,266413452,Youtube,227786,False,2012,70,7,"hip hop, pop"
115,Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,Only Hits,compilation,0.711,0.761,-3.04,0.225,0.067,0.0,0.041,0.718,95.824,4.064666666666667,306887054,1317175,17399,True,51339097,Youtube,243880,False,2006,58,8,"hip hop, pop"
116,Sean Paul,I'm Still in Love with You (feat. Sasha),Dutty Rock (20th Anniversary),album,0.765,0.666,-5.384,0.172,0.103,0.0,0.116,0.757,87.002,4.556,314611933,2018040,29163,True,176824685,Youtube,273360,False,2002,68,7,"hip hop, pop"
117,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),album,0.553,0.652,-6.685,0.206,0.0897,0.0,0.111,0.551,94.505,3.455783333333333,726601997,5635352,149004,False,1138123751,Spotify,207333,True,2011,77,0,"hip hop, pop"
118,Wiz Khalifa,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),album,0.553,0.652,-6.685,0.206,0.0897,0.0,0.111,0.551,94.505,3.455783333333333,726604450,5635392,149004,False,1138123751,Spotify,207333,True,2011,77,0,"hip hop, pop"
119,Snoop Dogg,Drop It Like It's Hot,R&G (Rhythm & Gangsta): The Masterpiece,album,0.888,0.632,-3.872,0.219,0.19,0.0,0.101,0.662,91.979,4.43445,242845147,1854617,50520,True,466458137,Spotify,266066,True,2004,39,1,"hip hop, pop"
120,Snoop Dogg,Drop It Like It's Hot,R&G (Rhythm & Gangsta): The Masterpiece,album,0.888,0.632,-3.872,0.219,0.19,0.0,0.101,0.662,91.979,4.43445,242845147,1854617,50520,True,466458137,Spotify,266066,True,2004,39,1,"hip hop, pop"
121,Snoop Dogg,Sweat - Remix,Sweat (Snoop Dogg Vs. David Guetta) [Remix],single,0.813,0.732,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,3.26645,237582702,1010443,39623,True,222949118,Youtube,195986,False,2011,68,7,"hip hop, pop"
122,Snoop Dogg,Beautiful,Paid Tha Cost To Be Da Bo$$,album,0.907,0.695,-6.268,0.135,0.246,0.0,0.0808,0.961,101.007,4.971783333333334,202432469,1231331,27893,True,202521145,Spotify,299146,True,2005,67,11,"hip hop, pop"
123,Snoop Dogg,Beautiful,Paid Tha Cost To Be Da Bo$$,album,0.907,0.695,-6.268,0.135,0.246,0.0,0.0808,0.961,101.007,4.971783333333334,202432469,1231331,27893,True,202521145,Spotify,312986,False,2008,65,0,pop
124,Christina Aguilera,Beautiful,Stripped,album,0.456,0.573,-3.866,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,3.976,140489434,912206,50877,True,271955400,Spotify,299146,True,2005,67,11,"hip hop, pop"
125,Christina Aguilera,Beautiful,Stripped,album,0.456,0.573,-3.866,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,3.976,140489434,912206,50877,True,271955400,Spotify,312986,False,2008,65,0,pop
126,Bazzi,Beautiful,COSMIC,album,0.666,0.677,-5.743,0.0326,0.214,0.0,0.0979,0.178,100.014,2.9707,199467012,2114050,40479,True,291540678,Spotify,299146,True,2005,67,11,"hip hop, pop"
127,Bazzi,Beautiful,COSMIC,album,0.666,0.677,-5.743,0.0326,0.214,0.0,0.0979,0.178,100.014,2.9707,199467012,2114050,40479,True,291540678,Spotify,312986,False,2008,65,0,pop
128,Lil Wayne,Love Me,I Am Not A Human Being II (Deluxe),album,0.669,0.634,-6.476,0.0327,0.0125,0.0,0.0946,0.496,124.906,4.250883333333333,475532733,2941752,113424,True,433564491,Youtube,255053,True,2013,68,11,"hip hop, pop"
129,Lil Tecca,Love Me,We Love You Tecca,album,0.719,0.538,-6.897,0.28,0.632,0.0,0.135,0.803,204.132,1.9502166666666667,58616574,757606,12840,False,405817665,Spotify,255053,True,2013,68,11,"hip hop, pop"
130,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),single,0.502,0.786,-4.378,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,788318126,6142541,142101,True,1004661276,Spotify,243490,True,2016,75,9,"hip hop, pop"
131,Wiz Khalifa,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),single,0.502,0.786,-4.378,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,788319057,6142558,142101,True,1004661276,Spotify,243490,True,2016,75,9,"hip hop, pop"
132,Lil Wayne,Forever,Relapse: Refill,album,0.457,0.906,-2.278,0.342,0.249,0.0,0.182,0.54,104.02,5.961783333333333,351589402,2019702,183018,True,461843097,Spotify,278573,False,2008,74,11,"hip hop, pop, R&B"
133,Lil Wayne,Forever,Relapse: Refill,album,0.457,0.906,-2.278,0.342,0.249,0.0,0.182,0.54,104.02,5.961783333333333,351589402,2019702,183018,True,461843097,Spotify,357706,True,2009,73,5,"hip hop, pop, R&B"
134,Chris Brown,Forever,Forever,single,0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,4.642883333333334,310110524,1069833,54530,True,349456576,Spotify,278573,False,2008,74,11,"hip hop, pop, R&B"
135,Chris Brown,Forever,Forever,single,0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,4.642883333333334,310110524,1069833,54530,True,349456576,Spotify,357706,True,2009,73,5,"hip hop, pop, R&B"
136,KISS,Forever,Hot In The Shade,album,0.435,0.666,-10.596,0.031,0.254,1.4e-05,0.0541,0.566,176.431,3.8773333333333335,78425730,453653,16359,True,53994510,Youtube,278573,False,2008,74,11,"hip hop, pop, R&B"
137,KISS,Forever,Hot In The Shade,album,0.435,0.666,-10.596,0.031,0.254,1.4e-05,0.0541,0.566,176.431,3.8773333333333335,78425730,453653,16359,True,53994510,Youtube,357706,True,2009,73,5,"hip hop, pop, R&B"
138,Labrinth,Forever,Euphoria (Original Score from the HBO Series),album,0.563,0.459,-7.781,0.0292,0.92,0.724,0.11,0.197,79.983,3.3756,119675,2812,41,False,256776366,Spotify,278573,False,2008,74,11,"hip hop, pop, R&B"
139,Labrinth,Forever,Euphoria (Original Score from the HBO Series),album,0.563,0.459,-7.781,0.0292,0.92,0.724,0.11,0.197,79.983,3.3756,119675,2812,41,False,256776366,Spotify,357706,True,2009,73,5,"hip hop, pop, R&B"
140,Alex G,Forever,Trick,album,0.644,0.569,-8.911,0.0409,0.607,0.909,0.219,0.786,85.001,2.494,20955,703,25,False,7905540,Spotify,278573,False,2008,74,11,"hip hop, pop, R&B"
141,Alex G,Forever,Trick,album,0.644,0.569,-8.911,0.0409,0.607,0.909,0.219,0.786,85.001,2.494,20955,703,25,False,7905540,Spotify,357706,True,2009,73,5,"hip hop, pop, R&B"
142,Lewis Capaldi,Forever,Divinely Uninspired To A Hellish Extent,album,0.646,0.355,-7.119,0.0263,0.873,0.0,0.115,0.364,84.988,3.5143833333333334,12255742,95248,2373,True,222640896,Spotify,278573,False,2008,74,11,"hip hop, pop, R&B"
143,Lewis Capaldi,Forever,Divinely Uninspired To A Hellish Extent,album,0.646,0.355,-7.119,0.0263,0.873,0.0,0.115,0.364,84.988,3.5143833333333334,12255742,95248,2373,True,222640896,Spotify,357706,True,2009,73,5,"hip hop, pop, R&B"
144,Lil Wayne,6 Foot 7 Foot,Tha Carter IV (Complete Edition),album,0.364,0.752,-5.429,0.304,0.0007,0.0,0.318,0.606,79.119,4.143116666666667,180051134,1119672,88673,True,404959319,Spotify,248586,True,2011,1,2,"hip hop, pop"
145,Lil Wayne,Lollipop,Tha Carter III (MTV Bonus Version),album,0.832,0.43,-9.39,0.0826,0.0606,0.00323,0.124,0.462,148.074,4.988883333333333,524707468,2641825,97534,True,387665450,Youtube,299333,True,2008,69,0,"hip hop, pop"
146,MIKA,Lollipop,Life in Cartoon Motion,album,0.711,0.594,-5.335,0.0658,0.0326,9.15e-06,0.114,0.857,96.001,3.058883333333333,69547157,483477,25681,True,85719399,Spotify,299333,True,2008,69,0,"hip hop, pop"
147,Lil Wayne,A Milli,Tha Carter III (MTV Bonus Version),album,0.663,0.688,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,3.6968833333333335,11856519,192622,4934,True,432215037,Spotify,221840,True,2008,69,6,"hip hop, pop"
148,Lil Wayne,Right Above It,I Am Not A Human Being,album,0.376,0.841,-4.348,0.356,0.0435,0.0,0.578,0.463,76.052,4.53245,46104250,370102,1649,True,238468772,Spotify,271946,True,2010,68,3,"hip hop, pop"
149,Sia,Chandelier,1000 Forms Of Fear (Deluxe Version),album,0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,3.602,2581536372,12476394,577131,True,1404231856,Youtube,216120,False,2014,78,1,pop
150,Sia,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,album,0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,3.983333333333333,1953769806,14149628,396631,True,1378235205,Youtube,239000,False,2017,77,11,"pop, Dance/Electronic"
151,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,album,0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,3.983333333333333,1953780291,14149792,396636,True,1378235205,Youtube,239000,False,2017,77,11,"pop, Dance/Electronic"
152,Sia,Elastic Heart,1000 Forms Of Fear (Deluxe Version),album,0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4.286666666666667,1261263786,5191365,295936,True,733035056,Youtube,257200,False,2014,70,9,pop
153,Frank Sinatra,My Way,My Way (Expanded Edition),album,0.401,0.381,-7.458,0.0274,0.7,0.0,0.122,0.229,75.454,4.613333333333333,40356494,323576,12901,True,329370178,Spotify,219159,False,2016,74,4,"hip hop, pop, Dance/Electronic"
154,Limp Bizkit,My Way,Chocolate Starfish And The Hot Dog Flavored Water,album,0.576,0.864,-3.981,0.0462,0.02,1.68e-06,0.683,0.609,97.225,4.54955,188517536,896568,32544,True,237538005,Spotify,219159,False,2016,74,4,"hip hop, pop, Dance/Electronic"
155,Luciano Pavarotti,My Way,My Way (50th Anniversary Edition),album,0.382,0.322,-10.614,0.0282,0.524,0.00215,0.127,0.416,144.836,3.547333333333333,5285384,27786,1028,False,11665464,Spotify,219159,False,2016,74,4,"hip hop, pop, Dance/Electronic"
156,Aloe Blacc,My Way,All Love Everything (Deluxe),album,0.619,0.557,-7.461,0.0433,0.0436,0.0,0.112,0.378,74.007,3.503783333333333,1970003,45289,1294,True,19337506,Spotify,219159,False,2016,74,4,"hip hop, pop, Dance/Electronic"
157,Calvin Harris,My Way,My Way,single,0.818,0.913,-3.06,0.0426,0.093,3.69e-05,0.161,0.536,119.986,3.6526666666666663,455055642,2505460,17421,True,830392892,Spotify,219159,False,2016,74,4,"hip hop, pop, Dance/Electronic"
158,Frank Sinatra,Somethin' Stupid,The World We Knew,album,0.257,0.338,-12.902,0.0357,0.736,0.0,0.252,0.544,207.356,2.7082166666666665,420791,5476,190,False,182673374,Spotify,170493,False,2001,64,0,"pop, rock"
159,Robbie Williams,Somethin' Stupid,Swing When You're Winning,album,0.654,0.515,-12.185,0.0261,0.429,5.62e-06,0.174,0.677,106.191,2.84155,44458549,276258,6509,True,105775598,Spotify,170493,False,2001,64,0,"pop, rock"
160,Tiësto,The Motto,The Motto,single,0.754,0.763,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,2.7469833333333336,124255684,980422,16264,True,547871739,Spotify,181573,True,2011,74,1,"hip hop, pop, R&B"
161,Ava Max,The Motto,The Motto,single,0.754,0.763,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,2.7469833333333336,124261019,980453,16264,True,547871739,Spotify,181573,True,2011,74,1,"hip hop, pop, R&B"
162,Tiësto,Jackie Chan,The London Sessions,album,0.747,0.833,-2.867,0.045,0.374,0.0,0.0586,0.687,128.008,3.596,52275235,520812,11774,True,782756255,Spotify,215759,True,2018,72,3,"pop, Dance/Electronic"
163,JAY-Z,Ni**as In Paris,Watch The Throne (Deluxe),album,0.789,0.858,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,3.65555,374189685,2521768,103200,True,1054470731,Spotify,219333,True,2011,82,1,hip hop
164,Kanye West,Ni**as In Paris,Watch The Throne (Deluxe),album,0.789,0.858,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,3.65555,374189685,2521768,103200,True,1054470731,Spotify,219333,True,2011,82,1,hip hop
165,JAY-Z,Empire State Of Mind,The Blueprint 3,album,0.491,0.956,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,4.615333333333333,95231588,833985,11631,True,678424384,Spotify,276920,True,2009,82,11,hip hop
166,JAY-Z,Run This Town,The Blueprint 3,album,0.632,0.924,-1.802,0.29,0.281,0.0,0.263,0.441,86.844,4.458666666666667,17001975,138161,5585,False,296375103,Spotify,267520,True,2009,75,1,hip hop
167,JAY-Z,03' Bonnie & Clyde,The Blueprint 2: The Gift & The Curse,album,0.759,0.678,-5.148,0.314,0.23,0.0,0.15,0.327,89.64,3.426,22824654,278099,5625,True,115228530,Spotify,205560,True,2002,71,9,hip hop
168,Kanye West,Heartless,808s & Heartbreak,album,0.79,0.647,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,3.5166666666666666,200458945,1310078,63150,True,720756420,Spotify,211000,False,2008,82,10,hip hop
169,Kanye West,Flashing Lights,Graduation,album,0.639,0.628,-7.578,0.0399,0.0381,0.0,0.386,0.43,90.482,3.95845,123256878,959510,35828,True,543286408,Spotify,237506,True,2007,52,6,hip hop
170,Kanye West,Stronger,Graduation,album,0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,5.197783333333334,432609094,2878369,156021,True,1123296395,Spotify,311866,True,2007,54,10,hip hop
171,TheFatRat,Stronger,Stronger,single,0.673,0.916,-3.814,0.0344,0.0658,0.0587,0.0769,0.513,160.025,3.425,94193597,597850,14730,True,71959681,Youtube,311866,True,2007,54,10,hip hop
172,The Score,Stronger,Carry On,album,0.563,0.678,-4.717,0.0392,0.0228,0.0,0.342,0.134,127.883,3.167483333333333,73766853,801371,20134,True,133842785,Spotify,311866,True,2007,54,10,hip hop
173,Kanye West,Homecoming,Graduation,album,0.667,0.747,-7.059,0.189,0.337,0.0,0.115,0.918,86.917,3.39155,101552405,540229,25030,True,379099876,Spotify,203493,True,2007,47,1,hip hop
174,Kanye West,Gold Digger,Late Registration,album,0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,3.46045,323806093,1797312,71502,True,853381478,Spotify,207626,True,2005,78,1,hip hop
175,Beyoncé,Crazy In Love (feat. Jay-Z),Dangerously In Love,album,0.646,0.77,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,3.93555,669084413,3218858,66334,True,836260550,Spotify,236133,False,2003,76,2,"pop, R&B"
176,Beyoncé,Halo,I AM...SASHA FIERCE,album,0.508,0.72,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983,4.360666666666667,1357273902,6931695,203892,True,1257746758,Youtube,261640,False,2008,74,11,"pop, R&B"
177,Prezioso,Halo,Halo,single,0.645,0.915,-4.751,0.0553,0.0181,3.66e-06,0.279,0.344,101.226,2.6,8675003,45365,177,True,0,Youtube,261640,False,2008,74,11,"pop, R&B"
178,Dawid Podsiad?o,Halo,Lata Dwudzieste,album,0.601,0.521,-7.149,0.0294,0.31,0.000213,0.0843,0.822,169.953,3.878,1009204,4119,12,True,4285418,Spotify,261640,False,2008,74,11,"pop, R&B"
179,Beyoncé,Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],album,0.583,0.621,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,5.391333333333334,687031207,2906283,129479,True,520085958,Youtube,323480,True,2014,70,5,"pop, R&B"
180,Daddy Yankee,Gasolina,Barrio Fino (Bonus Track Version),album,0.852,0.797,-6.543,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,3.21,23852149,380311,7976,False,536817412,Spotify,192600,False,2004,11,0,latin
181,Daddy Yankee,Con Calma,Con Calma,single,0.737,0.86,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,3.22045,2626439287,13036596,384865,False,1170562263,Youtube,193226,False,2019,79,8,latin
182,Britney Spears,Toxic,In The Zone,album,0.774,0.838,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,3.313333333333333,593978662,3931975,155815,True,893129259,Spotify,198800,False,2003,81,5,pop
183,YG,Toxic,I GOT ISSUES,album,0.662,0.489,-7.041,0.213,0.427,0.0,0.0958,0.436,99.891,3.5548166666666665,15355345,222825,5925,True,20052325,Spotify,198800,False,2003,81,5,pop
184,Kehlani,Toxic,It Was Good Until It Wasn't,album,0.653,0.453,-5.395,0.0351,0.307,0.00101,0.113,0.0405,111.737,2.80305,9771077,251302,5993,True,126036728,Spotify,198800,False,2003,81,5,pop
185,BoyWithUke,Toxic,Serotonin Dreams,album,0.609,0.619,-5.677,0.311,0.749,0.0,0.264,0.689,179.71,2.8011166666666667,8256956,113984,2539,False,509023990,Spotify,198800,False,2003,81,5,pop
186,Britney Spears,Gimme More,Blackout,album,0.788,0.844,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,4.187333333333333,294678986,1776186,72030,True,424168867,Spotify,251240,False,2007,79,2,pop
187,Britney Spears,Oops!...I Did It Again,Oops!... I Did It Again,album,0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,95.053,3.519333333333333,398575571,2519778,100903,True,581869840,Spotify,211160,False,2000,77,1,pop
188,Britney Spears,Womanizer,Circus (Deluxe Version),album,0.724,0.695,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,3.74,355445991,1489871,69084,True,423188557,Spotify,224400,False,2008,76,11,pop
189,Britney Spears,Circus,Circus (Deluxe Version),album,0.791,0.733,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,3.206,215417979,1012974,46266,True,262573012,Spotify,192360,False,2008,74,6,pop
190,Britney Spears,Criminal,Femme Fatale (Deluxe Version),album,0.696,0.734,-5.294,0.0298,0.0485,0.0,0.183,0.711,107.987,3.751333333333333,200917975,2725163,122790,True,187278764,Youtube,232549,False,2017,74,2,"pop, latin"
191,Fiona Apple,Criminal,Tidal,album,0.595,0.804,-7.911,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,5.692216666666667,43678188,311563,16916,True,80743609,Spotify,232549,False,2017,74,2,"pop, latin"
192,Natti Natasha,Criminal,Criminal,single,0.814,0.813,-3.023,0.0561,0.03,9.33e-05,0.255,0.839,79.997,3.8758333333333335,2447960265,8195497,267095,True,784002002,Youtube,232549,False,2017,74,2,"pop, latin"
193,Britney Spears,If U Seek Amy,Circus (Deluxe Version),album,0.717,0.587,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954,3.6086666666666662,127036180,802449,42897,True,145511234,Spotify,216520,False,2008,69,4,pop
194,Farruko,Calma - Remix,MUNAY,album,0.826,0.764,-4.341,0.0522,0.337,0.0,0.161,0.761,126.9,3.96045,2661002503,12824730,365438,True,1048932845,Youtube,238200,False,2018,74,11,"pop, latin"
195,Pedro Capó,Calma - Remix,MUNAY,album,0.826,0.764,-4.341,0.0522,0.337,0.0,0.161,0.761,126.9,3.96045,2661008889,12824789,365440,True,1048932845,Youtube,238200,False,2018,74,11,"pop, latin"
196,Chris Brown,With You,Exclusive (Expanded Edition),album,0.662,0.693,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,4.202,595358298,2639677,96771,True,327435679,Youtube,191826,False,2003,57,0,"pop, R&B"
197,Chris Brown,With You,Exclusive (Expanded Edition),album,0.662,0.693,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,4.202,595358298,2639677,96771,True,327435679,Youtube,252120,False,2007,70,3,"hip hop, pop, R&B"
198,Kaskade,With You,With You,single,0.362,0.921,-3.815,0.486,0.123,0.0,0.19,0.529,172.191,3.014,6374676,156618,3859,True,73853037,Spotify,191826,False,2003,57,0,"pop, R&B"
199,Kaskade,With You,With You,single,0.362,0.921,-3.815,0.486,0.123,0.0,0.19,0.529,172.191,3.014,6374676,156618,3859,True,73853037,Spotify,252120,False,2007,70,3,"hip hop, pop, R&B"
200,Jay Sean,With You,With You,single,0.786,0.567,-6.52,0.0406,0.381,0.0,0.0565,0.734,130.003,3.2342166666666667,59427426,493427,4972,True,35077764,Youtube,191826,False,2003,57,0,"pop, R&B"
201,Jay Sean,With You,With You,single,0.786,0.567,-6.52,0.0406,0.381,0.0,0.0565,0.734,130.003,3.2342166666666667,59427426,493427,4972,True,35077764,Youtube,252120,False,2007,70,3,"hip hop, pop, R&B"
202,JP Cooper,With You,With You,single,0.642,0.794,-5.273,0.163,0.0276,2.94e-06,0.134,0.495,117.906,2.883966666666667,70665,1336,53,False,2465140,Spotify,191826,False,2003,57,0,"pop, R&B"
203,JP Cooper,With You,With You,single,0.642,0.794,-5.273,0.163,0.0276,2.94e-06,0.134,0.495,117.906,2.883966666666667,70665,1336,53,False,2465140,Spotify,252120,False,2007,70,3,"hip hop, pop, R&B"
204,Tory Lanez,Say It,I Told You,album,0.546,0.529,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,3.9631166666666666,294691541,2004619,51673,True,379059402,Spotify,237786,True,2016,73,11,"hip hop, pop, R&B"
205,Tory Lanez,Say It,I Told You,album,0.546,0.529,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,3.9631166666666666,294691541,2004619,51673,True,379059402,Spotify,262521,True,2016,53,3,Dance/Electronic
206,Mariah Carey,We Belong Together,The Emancipation of Mimi,album,0.837,0.462,-7.89,0.0601,0.0339,0.0,0.09,0.762,139.986,3.3566666666666665,557340303,2207817,78714,True,431793600,Youtube,201400,False,2005,69,0,"pop, R&B"
207,Mariah Carey,I Know What You Want (feat. Flipmode Squad),It Ain't Safe No More. . .,album,0.648,0.759,-4.315,0.306,0.0142,0.0,0.648,0.518,85.996,5.405116666666666,295026099,2212835,32922,True,227592322,Youtube,324306,True,2002,68,6,"hip hop, pop"
208,Mariah Carey,I Know What You Want (feat. Flipmode Squad),It Ain't Safe No More. . .,album,0.648,0.759,-4.315,0.306,0.0142,0.0,0.648,0.518,85.996,5.405116666666666,295026099,2212835,32922,True,227592322,Youtube,324306,True,2002,68,6,"hip hop, pop"
